309169, 1.39, -36530, 1.0 
매수:1.4매도:1.41308955, 1.39, -36744, 2.0 
매수:1.4매도:1.41308859, 1.39, -36840, 0.9 
매수:1.4매도:1.41308762, 1.39, -36937, 0.9 
매수:1.4매도:1.41308666, 1.39, -37033, 0.9 
매수:1.4매도:1.41308570, 1.39, -37129, 0.9 
310620, 1.4, -35079, 0.9 
310620, 1.4, 310620, 1 
-----1.4원----- 
310620, 1.4, 0, 1.0 
매수:1.4매도:1.41308463, 1.39, -2157, 1.0 
308463, 1.39, -2157, 1.0 
308463, 1.39, -2157, 1.0 
306313, 1.38, -4307, 1.0 
306313, 1.38, -4307, 1.0 
304163, 1.37, -6457, 1.0 
304163, 1.37, -6457, 1.0 
304163, 1.37, -6457, 1.0 
304163, 1.37, 304163, 1 
-----1.37원----- 
304163, 1.37, 0, 1.0 
304163, 1.37, 0, 1.0 
매수:1.37매도:1.38301959, 1.36, -2204, 1.0 
304159, 1.37, -4, 1.0 
301959, 1.36, -2204, 1.0 
301959, 1.36, -2204, 1.0 
301959, 1.36, -2204, 1.0 
304159, 1.37, -4, 1.0 
304159, 1.37, -4, 1.0 
304159, 1.37, -4, 1.0 
301959, 1.36, -2204, 1.0 
299759, 1.35, -4404, 1.0 
299759, 1.35, -4404, 1.0 
299759, 1.35, -4404, 1.0 
299759, 1.35, -4404, 1.0 
299759, 1.35, -4404, 1.0 
299759, 1.35, -4404, 1.0 
299759, 1.35, -4404, 1.0 
299759, 1.35, -4404, 1.0 
299759, 1.35, -4404, 1.0 
299759, 1.35, -4404, 1.0 
299759, 1.35, -4404, 1.0 
301959, 1.36, -2204, 1.0 
301959, 1.36, -2204, 1.0 
301959, 1.36, -2204, 1.0 
301959, 1.36, -2204, 1.0 
301959, 1.36, -2204, 1.0 
301959, 1.36, -2204, 1.0 
301959, 1.36, -2204, 1.0 
304159, 1.37, -4, 1.0 
304159, 1.37, -4, 1.0 
304206, 1.37, 43, 1.0 
297603, 1.37, -6560, 2.0 
297603, 1.37, -6560, 1.0 
297603, 1.37, -6560, 1.0 
299753, 1.38, -4410, 1.0 
