288621, 133.0, -28754, 1.0 
288621, 133.0, -28754, 1.0 
274714, 133.0, -42661, 1.0 
매수:133.0매도:134.0260391, 132.0, -56984, 1.0 
273591, 132.0, 273591, 1 
-----132.0원----- 
273591, 132.0, 0, 1.0 
273591, 132.0, 0, 1.0 
273591, 132.0, 0, 1.0 
273591, 132.0, 0, 1.0 
273591, 132.0, 0, 1.0 
273591, 132.0, 0, 1.0 
273591, 132.0, 0, 1.0 
273591, 132.0, 0, 1.0 
273591, 132.0, 0, 1.0 
273591, 132.0, 0, 1.0 
매수:132.0매도:133.0272368, 131.0, -1223, 1.0 
매수:132.0매도:133.0272262, 131.0, -1329, 1.0 
매수:132.0매도:133.0272166, 131.0, -1425, 0.9 
272166, 131.0, -1425, 0.9 
272252, 131.0, -1339, 1.0 
272252, 131.0, -1339, 1.3 
272252, 131.0, -1339, 1.0 
272252, 131.0, -1339, 1.0 
286245, 131.0, 12654, 1.0 
258231, 131.0, -15360, 1.0 
233018, 131.0, -40573, 1.0 
220412, 131.0, -53179, 1.0 
207806, 131.0, -65785, 1.0 
207806, 131.0, 207806, 1 
-----131.0원----- 
207806, 131.0, 0, 1.0 
193799, 131.0, -14007, 1.0 
193799, 131.0, -14007, 1.0 
193799, 131.0, -14007, 1.0 
193799, 131.0, -14007, 1.0 
193799, 131.0, -14007, 1.0 
193799, 131.0, -14007, 1.0 
193799, 131.0, -14007, 1.0 
193799, 131.0, -14007, 1.0 
193799, 131.0, -14007, 1.0 
193799, 131.0, 193799, 1 
-----131.0원----- 
186945, 131.0, 0, 1.0 
186945, 131.0, 0, 1.0 
186945, 131.0, 0, 1.0 
186945, 131.0, 0, 1.0 
186945, 131.0, 0, 1.0 
186945, 131.0, 0, 1.0 
186945, 131.0, 0, 1.0 
186945, 131.0, 0, 1.0 
186945, 131.0, 0, 1.0 
185539, 130.0, -1406, 1.0 
186945, 131.0, 0, 1.0 
185539, 130.0, -1406, 1.0 
185539, 130.0, -1406, 1.0 
185539, 130.0, -1406, 1.0 
186945, 131.0, 0, 1.0 
185539, 130.0, -1406, 1.0 
185539, 130.0, -1406, 1.0 
185539, 130.0, -1406, 1.0 
186945, 131.0, 0, 1.0 
186945, 131.0, 0, 1.0 
186945, 131.0, 0, 1.0 
186945, 131.0, 0, 1.0 
186945, 131.0, 0, 1.0 
186945, 131.0, 0, 1.0 
186945, 131.0, 0, 1.0 
186945, 131.0, 0, 1.0 
186945, 131.0, 0, 1.0 
193842, 131.0, 6897, 1.0 
매수:132.0매도:133.0193789, 131.0, 6844, 1.0 
193789, 131.0, 6844, 0.9 
193789, 131.0, 6844, 1.0 
193789, 131.0, 6844, 1.0 
193789, 131.0, 6844, 1.0 
193789, 131.0, 6844, 1.0 
195245, 132.0, 8300, 1.0 
195245, 132.0, 8300, 1.0 
195245, 132.0, 8300, 1.0 
195245, 132.0, 8300, 1.0 
195245, 132.0, 8300, 1.0 
195245, 132.0, 8300, 1.0 
195245, 132.0, 8300, 1.0 
195245, 132.0, 8300, 1.0 
195245, 132.0, 8300, 1.0 
196678, 133.0, 9733, 1.0 
196678, 133.0, 9733, 1.0 
매도:133.0매수:132.0196721, 133.0, 9776, 1.0 
195605, 132.0, 8660, 1.14 
매도:133.0매수:132.0196765, 133.0, 9820, 1.0 
196765, 133.0, 9820, 1.0 
196765, 133.0, 9820, 1.0 
196765, 133.0, 9820, 1.0 
189911, 133.0, 2966, 1.0 
195692, 132.0, 8747, 1.0 
196808, 133.0, 9863, 1.0 
196808, 133.0, 9863, 1.0 
196901, 133.0, 9956, 1.0 
196901, 133.0, 9956, 1.33 
196901, 133.0, 9956, 1.0 
196901, 133.0, 9956, 1.0 
196901, 133.0, 9956, 1.0 
196901, 133.0, 9956, 1.0 
196901, 133.0, 9956, 1.0 
197917, 134.0, 10972, 1.0 
197917, 134.0, 10972, 1.0 
197917, 134.0, 10972, 1.0 
198188, 134.0, 11243, 1.0 
198365, 134.0, 11420, 2.0 
198365, 134.0, 11420, 1.71 
191511, 134.0, 4566, 1.0 
191511, 134.0, 4566, 1.0 
매수:135.0매도:136.0191458, 134.0, 4513, 1.0 
191458, 134.0, 4513, 0.9 
매수:135.0매도:136.0191405, 134.0, 4460, 1.0 
191405, 134.0, 4460, 0.9 
191405, 134.0, 4460, 1.0 
191405, 134.0, 4460, 1.0 
191405, 134.0, 4460, 1.0 
191405, 134.0, 4460, 1.0 
매도:134.0매수:133.0191451, 134.0, 4506, 1.0 
190765, 133.0, 3820, 1.15 
183962, 133.0, -2983, 0.9 
183962, 133.0, -2983, 1.0 
183962, 133.0, -2983, 1.0 
184008, 133.0, -2937, 1.0 
매도:134.0매수:133.0184691, 134.0, -2254, 1.15 
184052, 133.0, -2893, 2.0 
184052, 133.0, -2893, 0.9 
184052, 133.0, -2893, 1.0 
184052, 133.0, -2893, 1.0 
184052, 133.0, -2893, 1.0 
184052, 133.0, -2893, 1.0 
184052, 133.0, -2893, 1.0 
184052, 133.0, -2893, 1.0 
184052, 133.0, -2893, 1.0 
184052, 133.0, -2893, 1.0 
184052, 133.0, -2893, 1.0 
184052, 133.0, -2893, 1.0 
184052, 133.0, -2893, 1.0 
184095, 133.0, -2850, 1.0 
184095, 133.0, -2850, 1.14 
184095, 133.0, -2850, 1.0 
184095, 133.0, -2850, 1.0 
184138, 133.0, -2807, 1.0 
184138, 133.0, -2807, 1.14 
191028, 133.0, 4083, 1.0 
191028, 133.0, 4083, 1.0 
191028, 133.0, 4083, 1.0 
190392, 132.0, 3447, 1.0 
매도:133.0매수:132.0197968, 133.0, 11023, 0.9 
197332, 132.0, 10387, 1.0 
190378, 132.0, 3433, 0.9 
197375, 132.0, 10430, 1.0 
